PLOTID,QuadrantID,Landscape_type,Landscape_type_2,Plot_type,Plot_type_2,Landscape_Plot,BIN_Richness,RL_Richness,BIN_Coleoptera,BIN_Diptera,BIN_Hemiptera,BIN_Hymenoptera,BIN_Lepidoptera,BIN_Orthoptera,BIN_Rest,Visit,Date start,Date end,Day start,Day end,Day mean,Duration,Biomass,Biomass_per_day,Excluded,Average_temperature,Average_humidity,Long-Term Mean Annual Precipitation,Long-Term Mean Annual Average Near Surface Temperature,point_x,point_y,Elevation
5837_4_G,5837_4,Agricultural,b,meadow,b,b_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,29.04.2019,15.05.2019,119,135,127,16,"4,34","0,27",0,6000394608,8404626225,7977,77,3712800185,5557018502,543
5837_4_G,5837_4,Agricultural,b,meadow,b,b_b,295,5,13,227,5,19,13,0,13,5,15.05.2019,30.05.2019,135,150,1425,15,"20,79","1,386",0,1100117969,828340651,7977,77,3712800185,5557018502,543
5837_4_G,5837_4,Agricultural,b,meadow,b,b_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,30.05.2019,14.06.2019,150,165,1575,15,"48,63","3,24",0,1706876302,7388618229,7977,77,3712800185,5557018502,543
5837_4_G,5837_4,Agricultural,b,meadow,b,b_b,267,10,12,164,5,30,32,15,5,7,14.06.2019,03.07.2019,165,184,1745,19,"210,2","11,06",0,1919268125,6915917708,7977,77,3712800185,5557018502,543
5837_4_G,5837_4,Agricultural,b,meadow,b,b_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,03.07.2019,18.07.2019,184,199,1915,15,"91,19","6,08",0,1502927083,7260640365,7977,77,3712800185,5557018502,543
5837_4_G,5837_4,Agricultural,b,meadow,b,b_b,440,8,27,275,13,61,41,11,6,9,18.07.2019,02.08.2019,199,214,2065,15,"80,78","5,39",0,1975815104,743065625,7977,77,3712800185,5557018502,543
5837_4_G,5837_4,Agricultural,b,meadow,b,b_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,02.08.2019,17.08.2019,214,229,2215,15,"38,46","2,56",0,1596704427,8390516667,7977,77,3712800185,5557018502,543
5838_2_A,5838_2,Urban,c,arable field,c,c_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,7620666667,7268611111,3721499912,5564717624,612
5838_2_A,5838_2,Urban,c,arable field,c,c_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,29.04.2019,14.05.2019,119,134,1265,15,NA,NA,1,7647557292,7892155469,7620666667,7268611111,3721499912,5564717624,612
5838_2_A,5838_2,Urban,c,arable field,c,c_c,221,1,17,153,5,28,10,0,4,5,14.05.2019,29.05.2019,134,149,1415,15,"11,64","0,776",0,1190969531,8125817969,7620666667,7268611111,3721499912,5564717624,612
5838_2_A,5838_2,Urban,c,arable field,c,c_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,29.05.2019,13.06.2019,149,164,1565,15,"21,18","1,412",0,1868958594,7009172917,7620666667,7268611111,3721499912,5564717624,612
5838_2_A,5838_2,Urban,c,arable field,c,c_c,291,6,21,189,8,32,27,5,5,7,13.06.2019,29.06.2019,164,180,172,16,"62,5","3,91",0,2192895833,6519909804,7620666667,7268611111,3721499912,5564717624,612
5838_2_A,5838_2,Urban,c,arable field,c,c_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,29.06.2019,14.07.2019,180,195,1875,15,"46,36","3,09",0,179503776,6374219792,7620666667,7268611111,3721499912,5564717624,612
5838_2_A,5838_2,Urban,c,arable field,c,c_c,408,15,33,201,21,96,29,12,5,9,14.07.2019,29.07.2019,195,210,2025,15,"46,94","3,13",0,2135622135,6698157292,7620666667,7268611111,3721499912,5564717624,612
5838_2_A,5838_2,Urban,c,arable field,c,c_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,29.07.2019,13.08.2019,210,225,2175,15,"26,79","1,79",0,1859466146,8046128385,7620666667,7268611111,3721499912,5564717624,612
5838_2_F,5838_2,Urban,c,forest,a,c_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,7784666667,7029444444,3721481343,5565858547,675
5838_2_F,5838_2,Urban,c,forest,a,c_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,16.04.2019,30.04.2019,106,120,113,14,"5,25","0,38",0,1152285833,5988587222,7784666667,7029444444,3721481343,5565858547,675
5838_2_F,5838_2,Urban,c,forest,a,c_a,289,3,29,187,7,49,5,0,11,5,14.05.2019,29.05.2019,134,149,1415,15,"13,43","0,895333333",0,1141431771,7876034635,7784666667,7029444444,3721481343,5565858547,675
5838_2_F,5838_2,Urban,c,forest,a,c_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,29.05.2019,15.06.2019,149,166,1575,17,"54,7","3,22",0,1904865046,6349833565,7784666667,7029444444,3721481343,5565858547,675
5838_2_F,5838_2,Urban,c,forest,a,c_a,364,9,19,211,10,64,47,1,8,7,13.06.2019,29.06.2019,164,180,172,16,"98,6","6,16",0,2134757843,6028399755,7784666667,7029444444,3721481343,5565858547,675
5838_2_F,5838_2,Urban,c,forest,a,c_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,29.06.2019,14.07.2019,180,195,1875,15,"32,89","2,19",0,1769509115,5854021615,7784666667,7029444444,3721481343,5565858547,675
5838_2_F,5838_2,Urban,c,forest,a,c_a,423,8,19,243,7,94,38,3,14,9,14.07.2019,29.07.2019,195,210,2025,15,"43,02","2,87",0,2098696094,6218248958,7784666667,7029444444,3721481343,5565858547,675
5838_2_F,5838_2,Urban,c,forest,a,c_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,29.07.2019,13.08.2019,210,225,2175,15,"26,47","1,76",0,1817507552,7701051302,7784666667,7029444444,3721481343,5565858547,675
5838_2_U,5838_2,Urban,c,settlement,d,c_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,16.04.2019,30.04.2019,106,120,113,14,"7,7","0,55",0,1203240278,5962779722,723,7521388889,3724413171,5564138237,571
5838_2_U,5838_2,Urban,c,settlement,d,c_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,30.04.2019,14.05.2019,120,134,127,14,"3,89","0,28",0,7518966667,7771571667,723,7521388889,3724413171,5564138237,571
5838_2_U,5838_2,Urban,c,settlement,d,c_d,194,1,10,115,4,50,9,0,5,5,14.05.2019,29.05.2019,134,149,1415,15,"12,49","0,832666667",0,1165277083,8118049219,723,7521388889,3724413171,5564138237,571
5838_2_U,5838_2,Urban,c,settlement,d,c_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,29.05.2019,13.06.2019,149,164,1565,15,"13,19","0,879333333",0,1792358333,6885490365,723,7521388889,3724413171,5564138237,571
5838_2_U,5838_2,Urban,c,settlement,d,c_d,480,12,16,257,18,127,38,2,17,7,13.06.2019,29.06.2019,164,180,172,16,"42,9","2,68",0,2094017402,6343166912,723,7521388889,3724413171,5564138237,571
5838_2_U,5838_2,Urban,c,settlement,d,c_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,29.06.2019,14.07.2019,180,195,1875,15,"25,28","1,69",0,1747370313,6181867969,723,7521388889,3724413171,5564138237,571
5838_2_U,5838_2,Urban,c,settlement,d,c_d,423,12,23,224,20,104,20,9,12,9,14.07.2019,29.07.2019,195,210,2025,15,"33,12","2,21",0,204680651,6664990885,723,7521388889,3724413171,5564138237,571
5838_2_U,5838_2,Urban,c,settlement,d,c_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,29.07.2019,13.08.2019,210,225,2175,15,"16,97","1,13",0,1834605469,7806770052,723,7521388889,3724413171,5564138237,571
5923_3_F,5923_3,Semi-natural,a,forest,a,a_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,17.04.2019,02.05.2019,107,122,1145,15,"28,66","1,91",0,1346492708,5887556771,9787666667,8401111111,3540572089,5544152864,430
5923_3_F,5923_3,Semi-natural,a,forest,a,a_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,02.05.2019,15.05.2019,122,135,1285,13,"8,57","0,66",0,8913360119,7215253274,9787666667,8401111111,3540572089,5544152864,430
5923_3_F,5923_3,Semi-natural,a,forest,a,a_a,345,6,23,173,15,110,12,0,9,5,15.05.2019,29.05.2019,135,149,142,14,"29,6","2,114285714",0,1344191389,7814568889,9787666667,8401111111,3540572089,5544152864,430
5923_3_F,5923_3,Semi-natural,a,forest,a,a_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,29.05.2019,13.06.2019,149,164,1565,15,"31,79","2,12",0,1770239844,7513082552,9787666667,8401111111,3540572089,5544152864,430
5923_3_F,5923_3,Semi-natural,a,forest,a,a_a,420,13,21,234,6,84,57,5,4,7,13.06.2019,28.06.2019,164,179,1715,15,"64,2","4,28",0,2167597135,6932014323,9787666667,8401111111,3540572089,5544152864,430
5923_3_F,5923_3,Semi-natural,a,forest,a,a_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,28.06.2019,15.07.2019,179,196,1875,17,"77,09","4,53",0,1895948148,6324674306,9787666667,8401111111,3540572089,5544152864,430
5923_3_F,5923_3,Semi-natural,a,forest,a,a_a,385,11,17,223,13,72,37,11,5,9,15.07.2019,31.07.2019,196,212,204,16,"90,27","5,64",0,2276695098,6249871569,9787666667,8401111111,3540572089,5544152864,430
5923_3_F,5923_3,Semi-natural,a,forest,a,a_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,31.07.2019,14.08.2019,212,226,219,14,"45,26","3,23",0,1926291389,7123800556,9787666667,8401111111,3540572089,5544152864,430
5923_3_G,5923_3,Semi-natural,a,meadow,b,a_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,17.04.2019,02.05.2019,107,122,1145,15,"26,87","1,79",0,1315985156,6870467448,7748,1002055556,3540043868,5541609401,168
5923_3_G,5923_3,Semi-natural,a,meadow,b,a_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,02.05.2019,15.05.2019,122,135,1285,13,"19,19","1,48",0,9939089286,7756041071,7748,1002055556,3540043868,5541609401,168
5923_3_G,5923_3,Semi-natural,a,meadow,b,a_b,255,2,6,204,2,30,8,1,3,5,15.05.2019,29.05.2019,135,149,142,14,"57,71","4,122142857",0,1471582778,8141680833,7748,1002055556,3540043868,5541609401,168
5923_3_G,5923_3,Semi-natural,a,meadow,b,a_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,29.05.2019,13.06.2019,149,164,1565,15,"59,01","3,93",0,1814915104,8072470573,7748,1002055556,3540043868,5541609401,168
5923_3_G,5923_3,Semi-natural,a,meadow,b,a_b,394,2,18,259,19,55,30,4,3,7,13.06.2019,28.06.2019,164,179,1715,15,"130,8","8,72",0,2130519271,7738823958,7748,1002055556,3540043868,5541609401,168
5923_3_G,5923_3,Semi-natural,a,meadow,b,a_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,28.06.2019,15.07.2019,179,196,1875,17,"71,64","4,21",0,1873484491,7340110417,7748,1002055556,3540043868,5541609401,168
5923_3_G,5923_3,Semi-natural,a,meadow,b,a_b,465,17,20,294,21,68,35,13,1,9,15.07.2019,31.07.2019,196,212,204,16,"69,04","4,32",0,2200541176,7331806863,7748,1002055556,3540043868,5541609401,168
5923_3_G,5923_3,Semi-natural,a,meadow,b,a_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,31.07.2019,14.08.2019,212,226,219,14,"33,63","2,4",0,1945713889,7821465833,7748,1002055556,3540043868,5541609401,168
5923_3_U,5923_3,Semi-natural,a,settlement,d,a_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,17.04.2019,02.05.2019,107,122,1145,15,"28,02","1,87",0,1287800521,6154197135,8822,9479166667,3537357417,5544264302,224
5923_3_U,5923_3,Semi-natural,a,settlement,d,a_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,02.05.2019,15.05.2019,122,135,1285,13,"16,77","1,29",0,8903854167,7323715179,8822,9479166667,3537357417,5544264302,224
5923_3_U,5923_3,Semi-natural,a,settlement,d,a_d,473,9,19,318,17,90,24,1,4,5,15.05.2019,29.05.2019,135,149,142,14,"42,5","3,035714286",0,1367829722,7873791667,8822,9479166667,3537357417,5544264302,224
5923_3_U,5923_3,Semi-natural,a,settlement,d,a_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,29.05.2019,13.06.2019,149,164,1565,15,"58,92","3,93",0,1739274479,7808244531,8822,9479166667,3537357417,5544264302,224
5923_3_U,5923_3,Semi-natural,a,settlement,d,a_d,464,13,15,287,16,85,45,5,2,7,13.06.2019,28.06.2019,164,179,1715,15,"93,2","6,21",0,2104527865,7328488542,8822,9479166667,3537357417,5544264302,224
5923_3_U,5923_3,Semi-natural,a,settlement,d,a_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,28.06.2019,15.07.2019,179,196,1875,17,"47,97","2,82",0,1854643056,6826099537,8822,9479166667,3537357417,5544264302,224
5923_3_U,5923_3,Semi-natural,a,settlement,d,a_d,480,16,19,292,19,90,35,10,2,9,15.07.2019,31.07.2019,196,212,204,16,"54,18","3,39",0,2220094608,6758172059,8822,9479166667,3537357417,5544264302,224
5923_3_U,5923_3,Semi-natural,a,settlement,d,a_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,31.07.2019,14.08.2019,212,226,219,14,"32,58","2,33",0,1917988611,7436113056,8822,9479166667,3537357417,5544264302,224
5924_3_A,5924_3,Semi-natural,a,arable field,c,a_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,17.04.2019,02.05.2019,107,122,1145,15,"12,53","0,84",0,1380481771,5929105208,8061333333,9085833333,3550053318,5544488674,348
5924_3_A,5924_3,Semi-natural,a,arable field,c,a_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,02.05.2019,15.05.2019,122,135,1285,13,"34,78","2,68",0,947403869,7272353274,8061333333,9085833333,3550053318,5544488674,348
5924_3_A,5924_3,Semi-natural,a,arable field,c,a_c,168,1,5,123,1,31,5,1,1,5,15.05.2019,29.05.2019,135,149,142,14,"37,26","2,661428571",0,1436719722,7699377222,8061333333,9085833333,3550053318,5544488674,348
5924_3_A,5924_3,Semi-natural,a,arable field,c,a_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,29.05.2019,13.06.2019,149,164,1565,15,"40,98","2,73",0,1859095313,7383433854,8061333333,9085833333,3550053318,5544488674,348
5924_3_A,5924_3,Semi-natural,a,arable field,c,a_c,285,5,14,185,12,43,25,1,3,7,13.06.2019,28.06.2019,164,179,1715,15,"184,3","12,29",0,2228011979,6820228385,8061333333,9085833333,3550053318,5544488674,348
5924_3_A,5924_3,Semi-natural,a,arable field,c,a_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,28.06.2019,15.07.2019,179,196,1875,17,"85,68","5,04",0,1990515509,6089781019,8061333333,9085833333,3550053318,5544488674,348
5924_3_A,5924_3,Semi-natural,a,arable field,c,a_c,291,10,24,161,14,40,27,13,3,9,15.07.2019,31.07.2019,196,212,204,16,"83,23","5,2",0,2375333578,5941346814,8061333333,9085833333,3550053318,5544488674,348
5924_3_A,5924_3,Semi-natural,a,arable field,c,a_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,31.07.2019,14.08.2019,212,226,219,14,"61,42","4,39",0,2018184722,6839945833,8061333333,9085833333,3550053318,5544488674,348
5924_3_F,5924_3,Semi-natural,a,forest,a,a_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,17.04.2019,02.05.2019,107,122,1145,15,"30,79","2,05",0,1351916667,6193308333,7770333333,9305555556,3549321563,5541978372,296
5924_3_F,5924_3,Semi-natural,a,forest,a,a_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,02.05.2019,15.05.2019,122,135,1285,13,"15,49","1,19",0,9468452381,7385265476,7770333333,9305555556,3549321563,5541978372,296
5924_3_F,5924_3,Semi-natural,a,forest,a,a_a,399,8,19,231,14,106,20,0,8,5,15.05.2019,29.05.2019,135,149,142,14,"57,39","4,099285714",0,1399731111,80076325,7770333333,9305555556,3549321563,5541978372,296
5924_3_F,5924_3,Semi-natural,a,forest,a,a_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,29.05.2019,13.06.2019,149,164,1565,15,"69,8","4,65",0,1777178906,8011538281,7770333333,9305555556,3549321563,5541978372,296
5924_3_F,5924_3,Semi-natural,a,forest,a,a_a,488,15,17,280,20,101,57,2,6,7,13.06.2019,28.06.2019,164,179,1715,15,"118,2","7,88",0,2129186979,7685703906,7770333333,9305555556,3549321563,5541978372,296
5924_3_F,5924_3,Semi-natural,a,forest,a,a_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,28.06.2019,15.07.2019,179,196,1875,17,"152,1","8,95",0,1859652778,7080015972,7770333333,9305555556,3549321563,5541978372,296
5924_3_F,5924_3,Semi-natural,a,forest,a,a_a,424,14,21,259,12,56,48,9,7,9,15.07.2019,31.07.2019,196,212,204,16,"249,49","15,59",0,2187728431,717495098,7770333333,9305555556,3549321563,5541978372,296
5924_3_F,5924_3,Semi-natural,a,forest,a,a_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,31.07.2019,14.08.2019,212,226,219,14,"90,62","6,47",0,1890931944,7973573056,7770333333,9305555556,3549321563,5541978372,296
5924_3_U,5924_3,Semi-natural,a,settlement,d,a_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,17.04.2019,02.05.2019,107,122,1145,15,"45,47","3,03",0,1379819271,6001140625,6999333333,9727777778,3552719105,5543965721,182
5924_3_U,5924_3,Semi-natural,a,settlement,d,a_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,02.05.2019,15.05.2019,122,135,1285,13,"14,36","1,1",0,9572916667,7125280952,6999333333,9727777778,3552719105,5543965721,182
5924_3_U,5924_3,Semi-natural,a,settlement,d,a_d,485,15,26,315,23,89,24,1,4,5,15.05.2019,29.05.2019,135,149,142,14,"28,13","2,009285714",0,1463783333,7549652222,6999333333,9727777778,3552719105,5543965721,182
5924_3_U,5924_3,Semi-natural,a,settlement,d,a_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,29.05.2019,13.06.2019,149,164,1565,15,"40,77","2,72",0,1892957292,7283445313,6999333333,9727777778,3552719105,5543965721,182
5924_3_U,5924_3,Semi-natural,a,settlement,d,a_d,437,13,19,263,17,81,40,9,1,7,13.06.2019,28.06.2019,164,179,1715,15,"118,2","7,88",0,2223625,6938588021,6999333333,9727777778,3552719105,5543965721,182
5924_3_U,5924_3,Semi-natural,a,settlement,d,a_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,28.06.2019,15.07.2019,179,196,1875,17,"73,78","4,34",0,1958184028,6288290046,6999333333,9727777778,3552719105,5543965721,182
5924_3_U,5924_3,Semi-natural,a,settlement,d,a_d,488,27,23,255,30,100,46,14,4,9,15.07.2019,31.07.2019,196,212,204,16,"49,4","3,09",0,2326239951,6257071078,6999333333,9727777778,3552719105,5543965721,182
5924_3_U,5924_3,Semi-natural,a,settlement,d,a_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,31.07.2019,14.08.2019,212,226,219,14,"37,57","2,68",0,1990482778,7253640278,6999333333,9727777778,3552719105,5543965721,182
5928_2_A,5928_2,Agricultural,b,arable field,c,b_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,15.04.2019,29.04.2019,105,119,112,14,"21,32","1,52",0,1275783611,60492825,6478666667,9601944444,3606183737,5552191942,254
5928_2_A,5928_2,Agricultural,b,arable field,c,b_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,29.04.2019,13.05.2019,119,133,126,14,"5,51","0,39",0,9169302778,7809778056,6478666667,9601944444,3606183737,5552191942,254
5928_2_A,5928_2,Agricultural,b,arable field,c,b_c,230,1,13,159,7,30,15,0,5,5,13.05.2019,27.05.2019,133,147,140,14,"29,61","2,115",0,1300081389,7789216389,6478666667,9601944444,3606183737,5552191942,254
5928_2_A,5928_2,Agricultural,b,arable field,c,b_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,27.05.2019,11.06.2019,147,162,1545,15,"19,99","1,33",0,1773413021,7710917188,6478666667,9601944444,3606183737,5552191942,254
5928_2_A,5928_2,Agricultural,b,arable field,c,b_c,232,4,7,153,8,28,26,8,1,7,11.06.2019,26.06.2019,162,177,1695,15,"111,5","7,43",0,2117721875,7536441406,6478666667,9601944444,3606183737,5552191942,254
5928_2_A,5928_2,Agricultural,b,arable field,c,b_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,26.06.2019,12.07.2019,177,193,185,16,"119,98","7,5",0,2006519608,6384102941,6478666667,9601944444,3606183737,5552191942,254
5928_2_A,5928_2,Agricultural,b,arable field,c,b_c,288,11,20,152,11,52,33,9,2,9,12.07.2019,29.07.2019,193,210,2015,17,"87,95","5,17",0,2217801157,6611635648,6478666667,9601944444,3606183737,5552191942,254
5928_2_A,5928_2,Agricultural,b,arable field,c,b_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,29.07.2019,12.08.2019,210,224,217,14,"62,05","4,43",0,2028623056,7343993889,6478666667,9601944444,3606183737,5552191942,254
5928_2_F,5928_2,Agricultural,b,forest,a,b_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,15.04.2019,29.04.2019,105,119,112,14,"40,11","2,87",2,1271388889,NA,7451666667,9043055556,3602968598,5549350625,370
5928_2_F,5928_2,Agricultural,b,forest,a,b_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,29.04.2019,13.05.2019,119,133,126,14,"13,96",1,2,8173611111,NA,7451666667,9043055556,3602968598,5549350625,370
5928_2_F,5928_2,Agricultural,b,forest,a,b_a,357,7,17,229,14,68,19,0,9,5,13.05.2019,27.05.2019,133,147,140,14,"33,55","2,396428571",2,1172638889,NA,7451666667,9043055556,3602968598,5549350625,370
5928_2_F,5928_2,Agricultural,b,forest,a,b_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,27.05.2019,11.06.2019,147,162,1545,15,"34,27","2,28",2,1633203125,NA,7451666667,9043055556,3602968598,5549350625,370
5928_2_F,5928_2,Agricultural,b,forest,a,b_a,497,14,30,268,30,109,40,8,5,7,11.06.2019,26.06.2019,162,177,1695,15,"91,3","6,09",2,1873697917,NA,7451666667,9043055556,3602968598,5549350625,370
5928_2_F,5928_2,Agricultural,b,forest,a,b_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,26.06.2019,12.07.2019,177,193,185,16,"99,49","6,22",2,1833333333,NA,7451666667,9043055556,3602968598,5549350625,370
5928_2_F,5928_2,Agricultural,b,forest,a,b_a,411,9,16,230,15,67,52,15,5,9,12.07.2019,29.07.2019,193,210,2015,17,"158,78","9,34",2,2007638889,NA,7451666667,9043055556,3602968598,5549350625,370
5928_2_F,5928_2,Agricultural,b,forest,a,b_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,29.07.2019,12.08.2019,210,224,217,14,"45,53","3,25",2,182375,NA,7451666667,9043055556,3602968598,5549350625,370
5928_2_U,5928_2,Agricultural,b,settlement,d,b_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,15.04.2019,29.04.2019,105,119,112,14,"36,92","2,64",0,1342583056,5604924722,6886666667,9348888889,3606115016,5549468074,286
5928_2_U,5928_2,Agricultural,b,settlement,d,b_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,29.04.2019,13.05.2019,119,133,126,14,"11,22","0,8",0,9489461111,7443019722,6886666667,9348888889,3606115016,5549468074,286
5928_2_U,5928_2,Agricultural,b,settlement,d,b_d,159,4,3,92,1,53,7,1,1,5,13.05.2019,27.05.2019,133,147,140,14,"24,23","1,730714286",0,1337359167,7342188333,6886666667,9348888889,3606115016,5549468074,286
5928_2_U,5928_2,Agricultural,b,settlement,d,b_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,27.05.2019,11.06.2019,147,162,1545,15,"23,58","1,57",0,1823755729,7127094271,6886666667,9348888889,3606115016,5549468074,286
5928_2_U,5928_2,Agricultural,b,settlement,d,b_d,466,13,13,284,20,98,40,4,3,7,11.06.2019,26.06.2019,162,177,1695,15,"56,8","3,79",0,214744375,7079802865,6886666667,9348888889,3606115016,5549468074,286
5928_2_U,5928_2,Agricultural,b,settlement,d,b_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,26.06.2019,12.07.2019,177,193,185,16,"54,83","3,43",0,2036531618,6031688971,6886666667,9348888889,3606115016,5549468074,286
5928_2_U,5928_2,Agricultural,b,settlement,d,b_d,452,14,32,235,21,84,52,9,8,9,12.07.2019,29.07.2019,193,210,2015,17,"49,51","2,91",0,2213686806,6395573611,6886666667,9348888889,3606115016,5549468074,286
5928_2_U,5928_2,Agricultural,b,settlement,d,b_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,29.07.2019,12.08.2019,210,224,217,14,"33,21","2,37",0,2013392222,7301894722,6886666667,9348888889,3606115016,5549468074,286
5933_4_A,5933_4,Agricultural,b,arable field,c,b_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,18.04.2019,02.05.2019,108,122,115,14,"18,59","1,33",0,1256859722,61390425,8591333333,8360555556,3664440109,5544108089,466
5933_4_A,5933_4,Agricultural,b,arable field,c,b_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,02.05.2019,16.05.2019,122,136,129,14,"4,27","0,31",0,7819638889,77879275,8591333333,8360555556,3664440109,5544108089,466
5933_4_A,5933_4,Agricultural,b,arable field,c,b_c,223,0,15,140,4,54,9,0,1,5,16.05.2019,30.05.2019,136,150,143,14,"36,3","2,592857143",0,13635725,7982216111,8591333333,8360555556,3664440109,5544108089,466
5933_4_A,5933_4,Agricultural,b,arable field,c,b_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,30.05.2019,12.06.2019,150,163,1565,13,"57,8","4,45",0,1937352381,7159940774,8591333333,8360555556,3664440109,5544108089,466
5933_4_A,5933_4,Agricultural,b,arable field,c,b_c,404,7,24,255,14,64,32,4,8,7,12.06.2019,27.06.2019,163,178,1705,15,"100,6","6,71",0,221651875,6819692969,8591333333,8360555556,3664440109,5544108089,466
5933_4_A,5933_4,Agricultural,b,arable field,c,b_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,27.06.2019,13.07.2019,178,194,186,16,"116,74","7,3",0,191484951,6123998775,8591333333,8360555556,3664440109,5544108089,466
5933_4_A,5933_4,Agricultural,b,arable field,c,b_c,360,9,22,192,9,67,42,11,4,9,13.07.2019,31.07.2019,194,212,203,18,"119,05","6,61",0,2163400219,6771689254,8591333333,8360555556,3664440109,5544108089,466
5933_4_A,5933_4,Agricultural,b,arable field,c,b_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,31.07.2019,14.08.2019,212,226,219,14,"52,89","3,78",0,1869004167,7557269444,8591333333,8360555556,3664440109,5544108089,466
5933_4_F,5933_4,Agricultural,b,forest,a,b_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,8453333333,8476666667,3665095529,5542931223,483
5933_4_F,5933_4,Agricultural,b,forest,a,b_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,8453333333,8476666667,3665095529,5542931223,483
5933_4_F,5933_4,Agricultural,b,forest,a,b_a,409,10,27,244,9,90,24,0,12,5,16.05.2019,30.05.2019,136,150,143,14,"14,38","1,027142857",0,1410435,7723598611,8453333333,8476666667,3665095529,5542931223,483
